input_row_key,selected_veridion_id,company_name,website_domain,revenue,employee_count,main_sector,qc_flags
360,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Nordic Computer Systems,nordiccomputers.net,180587.0,1.0,Other Professional Services,missing geolocation
360,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Nordic Computer København,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
360,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Nestaan Nordic,nestaan-nordic.com,,,Raw Materials,missing or 0 revenue; missing or 0 employees
360,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Nordic Computer,nordiccomputer.com,,,Other Professional Services,missing or 0 revenue; missing or 0 employees
361,8449aea3-93e4-11eb-86dd-ffbd1b53140e,Nordix Group AS,nordixgrp.no,,,Real Estate,missing or 0 revenue; missing or 0 employees
361,8449aea3-93e4-11eb-86dd-ffbd1b53140e,Nordix,nordix.gg,588474.0,1.0,"Arts, Entertainment & Recreation",missing geolocation
361,8449aea3-93e4-11eb-86dd-ffbd1b53140e,Nordix Catering,nordixcatering.no,,,Accommodation & Food Services,missing or 0 revenue; missing or 0 employees
372,d9669f7b-93e4-11eb-91fb-73d498260b10,Okamba lounge,,,,Accommodation & Food Services,missing website; missing or 0 revenue; missing or 0 employees
372,d9669f7b-93e4-11eb-91fb-73d498260b10,OK A.M.B.A. O - Vej,,,,Resources & Energy,missing website; missing or 0 revenue; missing or 0 employees; no contact info
372,d9669f7b-93e4-11eb-91fb-73d498260b10,OK a.m.b.a,ok.dk,78489800.0,1100.0,Other Consumer Services,no contact info
376,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,Omega Instrumatik Limited,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
376,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,Omega Style Limited,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
376,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,Omega Exim Limited-Human Resources,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
377,56287c74-2509-11ec-bde8-71cf682bd51e,Omnicom Media Group AS,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
377,56287c74-2509-11ec-bde8-71cf682bd51e,Omnicom Media Group,,,,Advertising & Marketing,missing website; missing or 0 revenue; missing or 0 employees
377,56287c74-2509-11ec-bde8-71cf682bd51e,OMG Nest,omgnest.com,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees
377,56287c74-2509-11ec-bde8-71cf682bd51e,OMG Media Accelerator,omgmediaaccelerator.com,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees; missing geolocation
378,c1a538ea-8a9a-11ec-a4f2-5511448670fd,Omnicom PR Group Singapore,,7000000.0,44.0,Advertising & Marketing,missing website; no contact info
378,c1a538ea-8a9a-11ec-a4f2-5511448670fd,Resolution Media Omnicom Media Group,,,,Advertising & Marketing,missing website; missing or 0 revenue; missing or 0 employees
378,c1a538ea-8a9a-11ec-a4f2-5511448670fd,Omnicom Media Group Asia Pacific,,,100.0,,missing website; missing or 0 revenue; missing sector
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Kasan Corporation M Sdn Bhd.,kasan.com.my,7939575.0,125.0,Raw Materials,missing geolocation
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,SME Corp. Malaysia,smecorp.gov.my,,150.0,Government,missing or 0 revenue; missing geolocation
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Tdata Corporation Malaysia Sdn. Bhd.,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Oracle,oracle.com,52960002048.0,159000.0,IT&C Services,implausibly high employee count
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Oracle Corporation Sdn. Bhd.,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
383,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Oracle Konsulent,oraclekonsulent.dk,,1.0,Blogs & Publications,missing or 0 revenue; no contact info; missing geolocation
383,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Oracle DBA DK,oracle-dba.dk,243643.0,1.0,IT&C Services,missing geolocation
383,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Oracle Danmark,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
383,870eb57e-1b04-11ec-98ad-4b5172a2ed18,ORACLE Project,oracle-jp.eu,,,Raw Materials,missing or 0 revenue; missing or 0 employees
384,147df165-1b04-11ec-9b02-8dfd4ec6ef01,OUGN,ougn.no,1884186.0,6.0,Non Profit,missing geolocation
384,147df165-1b04-11ec-9b02-8dfd4ec6ef01,Oracle Norge AS,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
384,147df165-1b04-11ec-9b02-8dfd4ec6ef01,Data Basis,databasis.no,310522.0,1.0,IT&C Services,missing geolocation
384,147df165-1b04-11ec-9b02-8dfd4ec6ef01,Oracle Clinic,oracleclinics.com,,,Health Care & Social Assistance,missing or 0 revenue; missing or 0 employees; missing geolocation
388,14907f20-93e5-11eb-a736-0f5b20ecb2f1,SSGFC DISSOLUTION,ssgfcbondholder.com,,,Finance & Insurance,missing or 0 revenue; missing or 0 employees; missing geolocation
388,14907f20-93e5-11eb-a736-0f5b20ecb2f1,Mr.OWhistle,mrowhistle.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees
388,14907f20-93e5-11eb-a736-0f5b20ecb2f1,TABLE ROCK CAPITAL,tablerockcapital.wordpress.com,,,Finance & Insurance,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
389,cd85b2eb-93e4-11eb-b5f6-816dd10ac7b0,P 1security,p-1security.com,,,Other Professional Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
389,cd85b2eb-93e4-11eb-b5f6-816dd10ac7b0,P 1 Security serv inc.,p1security.org,39617.0,1.0,Other Professional Services,no contact info; missing geolocation
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,Pakistan society of safety engineers,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,Pakistan Institute of Nuclear Science & Technology,,88885.0,20.0,Other Professional Services,missing website; no contact info; missing geolocation
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,PINSTECH,sidnlps.org.pk,126519.0,75.0,Publishers & Media Companies,missing geolocation
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,PINSTECH Colony,,,,Health Care & Social Assistance,missing website; missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,Pakistan Academy of Letters,writers.pal.gov.pk,,,Publishers & Media Companies,missing or 0 revenue; missing or 0 employees; missing geolocation
393,b398bc50-93e4-11eb-be3a-7f925cb94351,Pelatro,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
393,b398bc50-93e4-11eb-be3a-7f925cb94351,Aspects of History,aspectsofhistory.com,205125.0,1.0,Publishers & Media Companies,missing geolocation
402,42c3ecf7-1d65-11ee-9df5-e543427f87fa,Posten Norge As Notodden,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
402,42c3ecf7-1d65-11ee-9df5-e543427f87fa,Posten Bring AS Molde Terminal,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees; no contact info
402,42c3ecf7-1d65-11ee-9df5-e543427f87fa,Posten Norge AS Frimerketjenesten,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
404,d330a82b-93e4-11eb-86dd-ffbd1b53140e,PostNord AB TPL,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees
404,d330a82b-93e4-11eb-86dd-ffbd1b53140e,PostNord Sverige AB.,postnord-express.com,,,Transport & Warehousing,missing or 0 revenue; missing or 0 employees; no contact info
404,d330a82b-93e4-11eb-86dd-ffbd1b53140e,PostNord Stralfors,stralfors.com,218000000.0,640.0,IT&C Services,missing geolocation
404,d330a82b-93e4-11eb-86dd-ffbd1b53140e,Strålfors,stralfors.se,,,Transport & Warehousing,missing or 0 revenue; missing or 0 employees
404,d330a82b-93e4-11eb-86dd-ffbd1b53140e,PostNord,stralfors.dk,,,Transport & Warehousing,missing or 0 revenue; missing or 0 employees
405,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,Statsautoriseret Revisionsanpartsselskab Thomas Viscovich,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees; no contact info
405,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,Pricewaterhousecoopers Statsautoriseret Revisionspartnerselskab,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees; no contact info
405,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,ECOVIS Danmark State Authorized Public Accountants,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
405,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,Revisionsfirmaet Claus Witt Statsautoriseret Revisor,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
406,c9fff632-b92f-11ed-9c54-a9ebd1a1f32a,PWC - PricewaterhouseCoopers Accounting,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
406,c9fff632-b92f-11ed-9c54-a9ebd1a1f32a,PricewaterhouseCoopers AS,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
406,c9fff632-b92f-11ed-9c54-a9ebd1a1f32a,PricewaterhouseCoopers Norway,pwcmisconduct.com,,30.0,Blogs & Publications,missing or 0 revenue
406,c9fff632-b92f-11ed-9c54-a9ebd1a1f32a,PwC South Africa,pwc.co.za,3300000.0,364000.0,Finance & Insurance,implausibly high employee count
406,c9fff632-b92f-11ed-9c54-a9ebd1a1f32a,PWC- PricewaterhouseCoopers AS,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
413,6e78222b-9df5-11ef-a80f-179817213e61,QlikTech International AB.,zejia-mold.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
413,6e78222b-9df5-11ef-a80f-179817213e61,QLIKTECH INTERNATIONAL AB.,,,10.0,,missing website; missing or 0 revenue; missing sector; no contact info; missing geolocation
413,6e78222b-9df5-11ef-a80f-179817213e61,QLIKTECH INTERNATIONAL MARKETS AB.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
413,6e78222b-9df5-11ef-a80f-179817213e61,Qlik,m88duwang31.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees
413,6e78222b-9df5-11ef-a80f-179817213e61,QlikView,qlikviewdl.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; missing geolocation
415,290f11d8-9f7b-11ec-a15f-3d38c1a422d7,Dynasylan,silfin.de,,,Raw Materials,missing or 0 revenue; missing or 0 employees; missing geolocation
415,290f11d8-9f7b-11ec-a15f-3d38c1a422d7,Oregon Youth Developmentcouncil,oregonyouthdevelopmentcouncil.org,,,Other Consumer Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
415,290f11d8-9f7b-11ec-a15f-3d38c1a422d7,Qualtrics,nmfe.co,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees; missing geolocation
415,290f11d8-9f7b-11ec-a15f-3d38c1a422d7,Qualtrics LLC.,,1300000000.0,,IT&C Services,missing website; missing or 0 employees
416,e6d9287a-93e4-11eb-be3a-7f925cb94351,QuestBack Singapore,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
416,e6d9287a-93e4-11eb-be3a-7f925cb94351,Questback Group,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
416,e6d9287a-93e4-11eb-be3a-7f925cb94351,QB Salespulse,qbsalespulse.com,2400000.0,1.0,,missing sector
416,e6d9287a-93e4-11eb-be3a-7f925cb94351,Questback,questback.wordpress.com,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
418,d107ada1-93e4-11eb-8859-29e7c34dee35,Rajah & Tann Asia,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
418,d107ada1-93e4-11eb-8859-29e7c34dee35,Novusdemia,novusdemia.com,,,Education,missing or 0 revenue; missing or 0 employees; missing geolocation
423,13d6cc27-93e5-11eb-8474-3bbe2d07207d,Oslo Relocation,oslorelocation.no,,,Transport & Warehousing,missing or 0 revenue; missing or 0 employees
423,13d6cc27-93e5-11eb-8474-3bbe2d07207d,Relocation West AS,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees
423,13d6cc27-93e5-11eb-8474-3bbe2d07207d,NFB Relocation Services AS,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees
428,83718e53-1b00-11ec-a945-71766a416f0a,Rittal GmbH & Co. KG.,vorsprung-schaltschrankbau.de,,,Electronics & Appliances,missing or 0 revenue; missing or 0 employees; missing geolocation
428,83718e53-1b00-11ec-a945-71766a416f0a,Rittal A/S.,rittal.dk,,,IT&C Services,missing or 0 revenue; missing or 0 employees
428,83718e53-1b00-11ec-a945-71766a416f0a,Rittal,rittal.co.th,32700000.0,,Electronics & Appliances,missing or 0 employees
428,83718e53-1b00-11ec-a945-71766a416f0a,Rittal SEA,rittal-sea.com,,,Raw Materials,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
428,83718e53-1b00-11ec-a945-71766a416f0a,Rittal,rittal.com,2681681152.0,12000.0,Resources & Energy,missing geolocation
431,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,Sagemcom Broadband SAS.,sherproductions.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
431,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,Sagemcom,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
431,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,Sagemcom,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
431,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,Sagemcom,sagemcom.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees
431,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,Sagemcom livraison,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees; no contact info
432,e1d91d63-e674-11ec-8ac8-377cee3b877e,Sailpoint Consulting Services,sailpointabroad.com,395697.0,75.0,Education,missing geolocation
432,e1d91d63-e674-11ec-8ac8-377cee3b877e,Sailpoint Technologies,francescodibenedetto.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees
432,e1d91d63-e674-11ec-8ac8-377cee3b877e,SAILPOINT TECHNOLOGIES,sailpointt.xyz,,,"Apparel, Accessories & Footwear",missing or 0 revenue; missing or 0 employees
432,e1d91d63-e674-11ec-8ac8-377cee3b877e,Base 2 Advance,base2advance.com,,,Education,missing or 0 revenue; missing or 0 employees; missing geolocation
436,b1e580a1-583d-11ec-91ee-edc6c109839b,GNEX,gnex.com.my,,,Transport & Warehousing,missing or 0 revenue; missing or 0 employees
436,b1e580a1-583d-11ec-91ee-edc6c109839b,Saluran Intelek Sdn. Bhd.,,,,Other Capital Goods,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
436,b1e580a1-583d-11ec-91ee-edc6c109839b,Saluran Cekap M Sdn Bhd.,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
436,b1e580a1-583d-11ec-91ee-edc6c109839b,Saluran Terbuka Universiti,saluranterbukauni.my,,,Education,missing or 0 revenue; missing or 0 employees; missing geolocation
437,2d6323ad-1afe-11ec-be37-19557aad561c,Samsung Electronics Nordic AB.,,,,Electronics & Appliances,missing website; missing or 0 revenue; missing or 0 employees
437,2d6323ad-1afe-11ec-be37-19557aad561c,Swedish Match,swedishmatch.com,1773133184.0,7523.0,Other Nondurable Products,missing geolocation
437,2d6323ad-1afe-11ec-be37-19557aad561c,Samsung Music Galaxy,musicgalaxy.fi,94735696.0,150.0,Publishers & Media Companies,missing geolocation
440,06bef23d-ae8e-11ef-9eca-7fabbf10324c,SAS CTRL AS,sas-ctrl.no,,,Architecture & Engineering Services,missing or 0 revenue; missing or 0 employees
440,06bef23d-ae8e-11ef-9eca-7fabbf10324c,SAS Institute,sasinstitute.in,,,Education,missing or 0 revenue; missing or 0 employees; missing geolocation
441,1930e241-93e5-11eb-b5f6-816dd10ac7b0,Saville Consulting Danmark,savilleconsulting.dk,,,Other Professional Services,missing or 0 revenue; missing or 0 employees
441,1930e241-93e5-11eb-b5f6-816dd10ac7b0,SJEC,sjecdanmark.dk,,,Other Capital Goods,missing or 0 revenue; missing or 0 employees
442,0252d979-93e5-11eb-8859-29e7c34dee35,SJEC,sjecdanmark.dk,,,Other Capital Goods,missing or 0 revenue; missing or 0 employees
442,0252d979-93e5-11eb-8859-29e7c34dee35,Schneider Electric A/S.,se-app.dk,,,Electronics & Appliances,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
442,0252d979-93e5-11eb-8859-29e7c34dee35,Schneider Electric Denmark A/S.,studiecd.dk,,,Electronics & Appliances,missing or 0 revenue; missing or 0 employees; missing geolocation
446,1480474d-0f0f-11ec-8a23-693097da349a,Shandong Faithwit Power Sources Co. Ltd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
446,1480474d-0f0f-11ec-8a23-693097da349a,Sacred Sun,sacredsun.com,,,Other Nondurable Products,missing or 0 revenue; missing or 0 employees; missing geolocation
446,1480474d-0f0f-11ec-8a23-693097da349a,Shandong Sacred Sun Power Sources,sacred-sun-sp12-100.ru,,,Other Nondurable Products,missing or 0 revenue; missing or 0 employees; missing geolocation
446,1480474d-0f0f-11ec-8a23-693097da349a,Qufu Shaolin Kung Fu School,shaolinskungfuschool.com,204504.0,3.0,"Arts, Entertainment & Recreation",missing geolocation
459,b4f0991a-2de9-11ed-9aba-99765e777111,Empresa de Servicios Sipm,sipm.es,2136174.0,13.0,Construction,missing geolocation
459,b4f0991a-2de9-11ed-9aba-99765e777111,SIPM - Société IHEB des Portes Motorisées,sipm.tn,,,Building Products,missing or 0 revenue; missing or 0 employees; missing geolocation
459,b4f0991a-2de9-11ed-9aba-99765e777111,SIPM,sipm.mx,6225939.0,75.0,Other Capital Goods,missing geolocation
461,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,Skycall,,,,Accommodation & Food Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info
461,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,SkyCall,skycall-master.me,,1.0,,missing or 0 revenue; missing sector; no contact info; missing geolocation
461,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,Sky Call Centers,skycall.com.tr,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees; missing geolocation
465,d7fdc096-93e4-11eb-86dd-ffbd1b53140e,SNOW SOFTWARE,snowsoftware.com,30530578.0,150.0,IT&C Services,missing geolocation
465,d7fdc096-93e4-11eb-86dd-ffbd1b53140e,Snow Mix AB.,,,,"Arts, Entertainment & Recreation",missing website; missing or 0 revenue; missing or 0 employees
466,5516dd90-aaf0-11ef-baa5-b1d00e182d98,Snow Gale Labs,snowgalelabs.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info
466,5516dd90-aaf0-11ef-baa5-b1d00e182d98,Snow Software ApS.,snow-software.cc,,,IT&C Services,missing or 0 revenue; missing or 0 employees; missing geolocation
469,a8d13f95-fadf-11ed-93f3-afa2c9910533,SoftwareONE Norge AS,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info
469,a8d13f95-fadf-11ed-93f3-afa2c9910533,SoftwareONE Norway,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
469,a8d13f95-fadf-11ed-93f3-afa2c9910533,SoftwareOne,softwareone.pro,,6.0,IT&C Services,missing or 0 revenue; no contact info; missing geolocation
469,a8d13f95-fadf-11ed-93f3-afa2c9910533,SoftwareOne,softwareone.digital,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
473,04ec320a-18fe-11f0-b4d0-096f959c77d2,Southern Cable,southerncable.com.my,1214097.0,150.0,Electronics & Appliances,missing geolocation
473,04ec320a-18fe-11f0-b4d0-096f959c77d2,Cable Engineering Sdn. Bhd.,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
473,04ec320a-18fe-11f0-b4d0-096f959c77d2,Southern Nine Sdn. Bhd.,southernnine.com,,,Building Products,missing or 0 revenue; missing or 0 employees
479,0f34c0d7-197b-11ef-bb50-ff355101f6ca,Starseed Technologies S Pte. Ltd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
479,0f34c0d7-197b-11ef-bb50-ff355101f6ca,MALIFAX TECHNOLOGIES,malifax.com.sg,21381902.0,40.0,IT&C Services,missing geolocation
479,0f34c0d7-197b-11ef-bb50-ff355101f6ca,Starseed Technologies,,,,Resources & Energy,missing website; missing or 0 revenue; missing or 0 employees
480,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,Stena Recycling AB.,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
480,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,Stena Recycling AB - Jönköping,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
480,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,Stena Recycling AB - Skara,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
480,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,Stena Recycling AB - Lidköping,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
480,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,Stena Recycling AB - Tingstad,,,,Architecture & Engineering Services,missing website; missing or 0 revenue; missing or 0 employees
481,778a3f93-f35c-11ee-a2cf-e34c0e809adb,Storm group AS,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
481,778a3f93-f35c-11ee-a2cf-e34c0e809adb,Storm Properties,storm-properties.squarespace.com,,,Construction,missing or 0 revenue; missing or 0 employees
481,778a3f93-f35c-11ee-a2cf-e34c0e809adb,STORM Marketing As,,,,Advertising & Marketing,missing website; missing or 0 revenue; missing or 0 employees
484,43f5c0a1-a7e2-11ed-9443-77059af26349,Sutera Kaseh cake house,,,,Food & Beverages,missing website; missing or 0 revenue; missing or 0 employees
484,43f5c0a1-a7e2-11ed-9443-77059af26349,Sutera Reka Engineering Sdn Bhd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
484,43f5c0a1-a7e2-11ed-9443-77059af26349,McDonald's Taman Sutera Utama,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
484,43f5c0a1-a7e2-11ed-9443-77059af26349,Sutera Utama Sdn. Bhd.,sutera.my,,30.0,,missing or 0 revenue; missing sector
484,43f5c0a1-a7e2-11ed-9443-77059af26349,Payung Sutera Utama Sdn Bhd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
494,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,Vågsmyra Legesenter,vagsmyralegesenter.no,,,Health Care & Social Assistance,missing or 0 revenue; missing or 0 employees
494,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,Tampnet,tampnet.ind.br,,,Raw Materials,missing or 0 revenue; missing or 0 employees
499,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,Tirana Center of Technology,tct.edu.al,1316287.0,75.0,Education,missing geolocation
499,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,TCT,tct-us.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees
499,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,Mobile Tech International HK Co Ltd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
499,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,TCT Asia,tct-electronics.com,1826593.0,3.0,Electronics & Appliances,missing geolocation
506,04a78940-19a9-11ee-aec0-a1af3c434505,Singapore Telecom Clinic,,,,Health Care & Social Assistance,missing website; missing or 0 revenue; missing or 0 employees
506,04a78940-19a9-11ee-aec0-a1af3c434505,Nice Telecom,nicetele.com,,,Electronics & Appliances,missing or 0 revenue; missing or 0 employees
506,04a78940-19a9-11ee-aec0-a1af3c434505,Telecom Equipment Pte Ltd.,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
507,005ce289-9a7b-11ef-8d84-8d1c2933c379,Telekom Malaysia Pasir Puteh TM,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
507,005ce289-9a7b-11ef-8d84-8d1c2933c379,Telekom Malaysia,tm.com.my,2683290112.0,24000.0,IT&C Services,missing geolocation
507,005ce289-9a7b-11ef-8d84-8d1c2933c379,TM Global,tmglobal.com.my,17037788.0,250.0,IT&C Services,missing geolocation
507,005ce289-9a7b-11ef-8d84-8d1c2933c379,Telekom Malaysia Berhad Sundar,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
507,005ce289-9a7b-11ef-8d84-8d1c2933c379,TELEKOM MALAYSIA BERHAD INANAM EXCHANGE,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
509,b70157e3-8bb4-11ee-bafd-2110635ddb21,Telenor shop Narvik,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
509,b70157e3-8bb4-11ee-bafd-2110635ddb21,Telenor ASA.,inwa777apk.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
509,b70157e3-8bb4-11ee-bafd-2110635ddb21,Telenor packages,telenorpackages.com.pk,1363649.0,150.0,IT&C Services,no contact info; missing geolocation
509,b70157e3-8bb4-11ee-bafd-2110635ddb21,Nokia sale,telecommobilesnews.wordpress.com,,1.0,IT&C Services,missing or 0 revenue; no contact info; missing geolocation
511,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Nokia sale,telecommobilesnews.wordpress.com,,1.0,IT&C Services,missing or 0 revenue; no contact info; missing geolocation
511,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Telenor Connexion,telenorconnexion.com,13600000.0,,,missing or 0 employees; missing sector; missing geolocation
511,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Telenor Inpli AB.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
519,4df951dc-2cfa-11ef-96db-335e17d831d9,Telenor shop Narvik,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees
519,4df951dc-2cfa-11ef-96db-335e17d831d9,GGS,ggs.no,44621656.0,150.0,Architecture & Engineering Services,missing geolocation
519,4df951dc-2cfa-11ef-96db-335e17d831d9,Global transport services AS,,,,Transport & Warehousing,missing website; missing or 0 revenue; missing or 0 employees; no contact info
519,4df951dc-2cfa-11ef-96db-335e17d831d9,Telenor Cloud services AS,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
521,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norge AS avd Lødingen,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
521,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norge As Avd Skien,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info
521,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norge AS avd Sarpsborg,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
